movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype
54405,54405,Hear My Song,Hear My Song,"Singer Josef Locke fled to Ireland 25 years ago to escape the clutches of the tax man and police Chief Jim Abbott. What he also left behind was the love of his life Cathleen Doyle. Now, Micky O’Neill is desperate to save both his ailing Liverpool nightclub ‘Heartly’s’ and his failing relationship with the beautiful Nancy, Cathleen’s daughter. The solution? Book the infamous Josef Locke.",1991-12-27,/xD8hh10Atodan4tzYg3K2QFCrJ1.jpg,/ns6V1elw5gDg1ouDDDjy5HsHM6z.jpg,5.8,31,3.2133,MOVIE
409,409,The English Patient,The English Patient,"In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",1996-11-14,/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg,/em5kAUF8QbwThG5BCqVgFomxNT5.jpg,7.2,2334,2.6846,MOVIE
38251,38251,Mediterraneo,Mediterraneo,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there.",1991-02-02,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,/jM486vasW37coo58V7siUPEZKco.jpg,7.622,1047,3.3221,MOVIE
10161,10161,My Left Foot: The Story of Christy Brown,My Left Foot: The Story of Christy Brown,"No one expects much from Christy Brown, a boy with cerebral palsy born into a working-class Irish family. Though Christy is a spastic quadriplegic and essentially paralyzed, a miraculous event occurs when, at the age of 5, he demonstrates control of his left foot by using chalk to scrawl a word on the floor. With the help of his steely mother — and no shortage of grit and determination — Christy overcomes his infirmity to become a painter, poet and author.",1989-04-07,/GRAAl0bMQFoFIjV3aunc5jsM5u.jpg,/h7wlgMBLhHFcHbn0OfhJNwRd42R.jpg,7.523,995,1.4374,MOVIE
1412,1412,"sex, lies, and videotape","sex, lies, and videotape","Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",1989-08-04,/pj1uKm07svgXZDHbYE8AzRfNHcu.jpg,/wD95UmpUazo9820qnbbjRtbQ884.jpg,6.939,1002,3.4822,MOVIE
41768,41768,Passion Fish,Passion Fish,"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own.",1992-12-11,/g60GELLr2oGnlJX5Yidkl9ufFYv.jpg,/AiKGSLRxaEp7IMCsLCcAEf3L7Gt.jpg,6.9,58,4.3618,MOVIE
10409,10409,Strictly Ballroom,Strictly Ballroom,"Brave new steps put Scott's career in jeopardy. With a new partner and determination, can he still succeed?",1992-08-20,/f6vs4DQGuNpLuA5Z7k69uuKpbVG.jpg,/5gPUA8ABoBK4D1GUkL1NXTSS8Wq.jpg,6.584,368,1.2375,MOVIE
14285,14285,"Hong Gil-Dong, The Hero",쾌도 홍길동,"Hong Gil-dong is a 2008 South Korean television series starring Kang Ji-hwan in the title role, Sung Yu-ri, Jang Keun-suk and Kim Ri-na. The drama is loosely based on Hong Gil-dong, a fictional book about a Robin Hood during Korea's Joseon Dynasty, but with modern influences and comedic tones. It aired on KBS2 from January 2 to March 26, 2008 on Wednesdays and Thursdays at 21:55 for 24 episodes.",2008-01-02,/ayAZK3xT7nibBxAN7qzjA7FceWG.jpg,/sBkF0ed1HJywtCLBS4f81Wi3uZA.jpg,5.6,7,1.1321,SERIES
2469,2469,Tie Me Up! Tie Me Down!,¡Átame!,"After being released from a mental hospital, a troubled young man tracks down an actress he once had sex with and forces her into captivity, determined to make her part of his life.",1990-01-22,/4eNyqA543ixNCME8pcADgP9wb1i.jpg,/ovxdPoXYb3raXOAqokCqkCR83Jx.jpg,6.833,675,1.7393,MOVIE
10174,10174,Madonna: Truth or Dare,Madonna: Truth or Dare,"From the rains of Japan, through threats of arrest for 'public indecency' in Canada, and a birthday tribute to her father in Detroit, this documentary follows Madonna on her 1990 'Blond Ambition' concert tour. Filmed in black and white, with the concert pieces in glittering MTV color, it is an intimate look at the work of the icon, from a prayer circle before each performance to bed games with the dance troupe afterwards.",1991-05-10,/kJHCqwDgS9MEhdChIkGn7QAUoyL.jpg,/tIj48gA5trtzHv5onQd5HpC5pmS.jpg,6.222,162,3.4825,MOVIE
31225,31225,Paris Is Burning,Paris Is Burning,"Where does voguing come from, and what, exactly, is throwing shade? This landmark documentary provides a vibrant snapshot of the 1980s through the eyes of New York City's African American and Latinx Harlem drag-ball scene. Made over seven years, PARIS IS BURNING offers an intimate portrait of rival fashion ""houses,"" from fierce contests for trophies to house mothers offering sustenance in a world rampant with homophobia, transphobia, racism, AIDS, and poverty. Featuring legendary voguers, drag queens, and trans women — including Willi Ninja, Pepper LaBeija, Dorian Corey, and Venus Xtravaganza.",1991-03-13,/90rCWH41mj9hjHUEy2SOHfuAOl3.jpg,/8yJg7SOv0hbuOYhFwq3FW8GajuM.jpg,7.992,526,1.4149,MOVIE
510,510,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",1975-11-19,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,/6Oa3zTiluBz2W8D2ou1MY16dUiF.jpg,8.414,11181,6.703,MOVIE
11455,11455,Up in Smoke,Up in Smoke,"An unemployed pot-smoking slacker and amateur drummer, Anthony Stoner ditches his strict parents and hits the road, eventually meeting kindred spirit Pedro de Pacas. While the drug-ingesting duo is soon arrested for possession of marijuana, Anthony and Pedro get released on a technicality, allowing them to continue their many misadventures and ultimately compete in a rock band contest, where they perform the raucous tune ""Earache My Eye.""",1978-05-16,/lKXINU3ApbhFPQJ3pqgMzGPCYnH.jpg,/fDidG4lYDDnG5gPQIFHBbixWRGS.jpg,6.634,614,1.8999,MOVIE
1891,1891,The Empire Strikes Back,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",1980-05-20,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,/aJCtkxLLzkk1pECehVjKHA2lBgw.jpg,8.392,18034,7.7517,MOVIE
2493,2493,The Princess Bride,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",1987-09-25,/2FC9L9MrjBoGHYjYZjdWQdopVYb.jpg,/aQ2ZbNqIaecoQsryNe33UmDtms.jpg,7.691,4954,7.382,MOVIE
85,85,Raiders of the Lost Ark,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1981-06-12,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,/zPACwR32amTNvzId9qyapCWXYDJ.jpg,7.923,13354,9.7004,MOVIE
68,68,Brazil,Brazil,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",1985-02-20,/aewan59WcFThBimkTVVoNf2o5Vb.jpg,/sgABIixktMqkXMqWe189XAaBp03.jpg,7.666,3599,3.7782,MOVIE
679,679,Aliens,Aliens,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.",1986-07-18,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,/4kix6fAblJIH6eMs0Ku2loyZJXK.jpg,7.957,10571,10.8022,MOVIE
429,429,"The Good, the Bad and the Ugly","Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",1966-12-22,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,/Adrip2Jqzw56KeuV2nAxucKMNXA.jpg,8.469,9391,10.4266,MOVIE
13446,13446,Withnail & I,Withnail & I,"Two out-of-work actors -- the anxious, luckless Marwood and his acerbic, alcoholic friend, Withnail -- spend their days drifting between their squalid flat, the unemployment office and the pub. When they take a holiday ""by mistake"" at the country house of Withnail's flamboyantly gay uncle, Monty, they encounter the unpleasant side of the English countryside: tedium, terrifying locals and torrential rain.",1987-06-19,/i18cIp8A10A2JgByrfA9oIC9299.jpg,/bOgKCymrdPHPHozhRBNr9XhVD87.jpg,7.2,609,6.2291,MOVIE
389,389,12 Angry Men,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",1957-04-10,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,/w4bTBXcqXc2TUyS5Fc4h67uWbPn.jpg,8.6,9712,10.6187,MOVIE
947,947,Lawrence of Arabia,Lawrence of Arabia,"During World War I, English officer Thomas Edward 'T.E.' Lawrence sets out to unite and lead the diverse, often warring, Arab tribes to fight the Turks.",1962-12-11,/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,/z30x999Uku15xcFbe5s3hLvQPDl.jpg,8.0,3317,4.4119,MOVIE
185,185,A Clockwork Orange,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",1971-10-28,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,/nLFxvLokHe3bQmrmAfljIfax2jQ.jpg,8.2,13579,8.2063,MOVIE
595,595,To Kill a Mockingbird,To Kill a Mockingbird,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",1962-12-20,/gZycFUMLx2110dzK3nBNai7gfpM.jpg,/zP6pqpSRRiOCjjC5oWKZKkHqoSB.jpg,8.0,2785,3.8999,MOVIE
28,28,Apocalypse Now,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",1979-05-19,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,/eN5G8vTWLnZxJ0LTd4g27oPObcZ.jpg,8.267,8852,8.6181,MOVIE
335,335,Once Upon a Time in the West,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",1968-12-21,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,/aKZ9hDmLJTaGSxWdhxqMTcvXmk4.jpg,8.282,4760,6.5471,MOVIE
1892,1892,Return of the Jedi,Return of the Jedi,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, the Emperor prepares to crush the Rebellion with a more powerful Death Star, and the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor.",1983-05-25,/jQYlydvHm3kUix1f8prMucrplhm.jpg,/ziECpBRIyclmBNaFSWlvCfsKbMD.jpg,7.904,16622,7.4916,MOVIE
144,144,Wings of Desire,Der Himmel über Berlin,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds — with some words of wisdom from actor Peter Falk — that it might be possible for him to take human form.",1987-09-23,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,/7TlGXrB4WQ3wbpOCUQnBXseCuOl.jpg,7.8,1458,2.0993,MOVIE
1092,1092,The Third Man,The Third Man,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.",1949-08-31,/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,/rLLhOCgAjuvlKmjUqVb7P1UAbUI.jpg,7.91,2038,2.8912,MOVIE
769,769,GoodFellas,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",1990-09-12,/9OkCLM73MIU2CrKZbqiT8Ln1wY2.jpg,/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,8.452,13981,13.8269,MOVIE
348,348,Alien,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",1979-05-25,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,/cEobq5QrnOJjO6giDs8q4RxmMKh.jpg,8.167,15972,15.46,MOVIE
766,766,Army of Darkness,Army of Darkness,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",1992-10-31,/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,/5RPXs9g0sZ9Woo4pNLxdXdge7tc.jpg,7.258,3421,3.8974,MOVIE
175,175,All Along the Watchtower,All Along the Watchtower,All Along the Watchtower is a British sitcom that aired on BBC One in 1999 about an RAF base in Scotland. It was written by Pete Sinclair and Trevelyan Evans.,1999-02-28,/2fWDXT7juoCkUwW9a27whOt9b8d.jpg,,8.0,2,0.7876,SERIES
11645,11645,Ran,乱,Shakespeare's King Lear is reimagined as a singular historical epic set in sixteenth-century Japan where an aging warlord divides his kingdom between his three sons.,1985-06-01,/ursYxkScrgff2dafKCm6WNNz2E7.jpg,/gfR3GEClL7WrNpQOg8mcPhM8fx6.jpg,8.044,1739,4.3498,MOVIE
10835,10835,The Killer,喋血雙雄,"Mob assassin Jeffrey is no ordinary hired gun; the best in his business, he views his chosen profession as a calling rather than simply a job. So, when beautiful nightclub chanteuse Jennie is blinded in the crossfire of his most recent hit, Jeffrey chooses to retire after one last job to pay for his unintended victim's sight-restoring operation. But when Jeffrey is double-crossed, he reluctantly joins forces with a rogue policeman to make things right.",1989-03-24,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,/z8zZouMO4vvRNVAwexgMbaIgxYe.jpg,7.6,864,2.7023,MOVIE
